,Date,TweetURL,User,Source,Location,Tweet
0,2023-03-30 11:23:05+00:00,https://twitter.com/azharirahim/status/1641400651279368192,azharirahim,Twitter for iPhone,Kuala Lumpur,@MaxisListens Kenapa hari ni line maxis saya edge and tak dapat internet? Tiada tunggakkan next bill payment by 20 apr
1,2023-03-25 02:59:26+00:00,https://twitter.com/amirin_daniel/status/1639461964715012096,amirin_daniel,Twitter for Android,Malaysia,kenapa suddenly tiada line dekat kampus UNIMAS ni ?!?! @Maxis TOLONG LA CHECK NAK CHECK WHATSAPP PUN TK BOLEH NI
2,2023-03-16 23:58:37+00:00,https://twitter.com/monekInSight/status/1636517356758532096,monekInSight,Twitter for Android,MX POCKET,tiada mesej pemberitahuan pun nak terminated nombor telefon maxis hotlink saya.. please help 😭 servis/line dah tak da @HotlinkListens
3,2023-03-14 09:39:15+00:00,https://twitter.com/asmaatina/status/1635576315574374406,asmaatina,Twitter for Android,ipoh perak,"Di sebabkan tempat tiada line malam lepas makan kebosanan nasib la ada bawa kad uno. Line maxis, umobile, digi, celcom tiada. 

Dapat solat kt beranda open dgn cuaca sejuk 🥰🥰 org lain deko surau lawa lawa je kalau ak ada rezeki tanah dekat dgn sungai nk buat surau open macam ni https://t.co/Nh5m7js2F9"
4,2023-03-07 05:25:35+00:00,https://twitter.com/skyscrapersboy/status/1632975761744482304,skyscrapersboy,Twitter for iPhone,Malaysia,"Hari ni kt pusat peperiksaan, ada SEORANG sahaja calon. Calon ni pulak tak hadir. Nak dijadikan cerita, hari ni Maxis masalah. Tiada internet tiada line. Time boleh guna phone, line pulak masalah. Sehari suntuk bosan. 😂😭"
5,2023-03-05 01:27:48+00:00,https://twitter.com/zaryl2k/status/1632191144552726531,zaryl2k,Twitter for iPad,,"@XavierNaxa Min, saya dah berjaya dapatkan hotlink esim sebagai telco sekunder sandaran. Line utama guna celcom blue 5GB.
Lepas ni tiada masalah sekiranya ke kawasan yg kurang coverage. Saya percaya kombo celcom+maxis adalah kombo terbaik. 😎 https://t.co/Stz3zOpcCt"
6,2023-02-06 11:45:19+00:00,https://twitter.com/ShahRain74/status/1622562075229949953,ShahRain74,Twitter for iPhone,,"@SinarOnline @fahmi_fadzil Line Internet rumah di shah A’lam sudah terputus hampir 7 Hari … tiada usaha dari pihak penyedia perkhidmatan.
Langgan Astro Kencang.
Laporan ke Astro Kencang, Tunggu feedback Maxis Fibre. maxis Fibre pula  Tunggu TM Feedback.
Tiba tiba TM Technician dari Branch JB Call"
7,2023-01-12 12:51:20+00:00,https://twitter.com/mevius_m_/status/1613518992572043267,mevius_m_,Twitter Web App,Malaysia,"@ShoibZahari @anwaribrahim @CelcomBlueCube @Maxis Maxis, celcom, digi, Umobile dan unifi semua tiada pencawang tetapi besubahat dengan MCMC menipu pelanggan belanja wang. 4 tahun 80K, e-wallet 400K semua kena curi tukar apa line ini kes jenayah."
8,2022-12-10 08:14:02+00:00,https://twitter.com/IzaFyfy/status/1601490410873815042,IzaFyfy,Twitter for iPhone,Langkawi Kedah,"@MaxisListens Hi Maxis, kenapa ya line di tempat saya ni tiada coverage? dari semalam “No Network”Alamat saya di Taman Intan Perdana, Teluk Kemang Negeri Sembilan."
9,2022-09-08 10:23:15+00:00,https://twitter.com/anizaabdullah3/status/1567820857514545153,anizaabdullah3,Twitter for iPhone,"Selangor, Malaysia","@MaxisListens @awgnorhfzi @Maxis Lebih 6 jam tiada line internet di Jasin, saya mahukn rebat."
10,2022-08-22 14:31:20+00:00,https://twitter.com/Kyouga01/status/1561722693824970752,Kyouga01,Twitter for Android,"Selangor, Malaysia",@Maxis 3 bulan rumah tiada line. Dah call maxis customer services banyak kali tapi tiada improvement. Memang aku bayar internet bulan-bulan pakai batu. Nak buat assignment pon payah.
11,2022-08-17 06:09:37+00:00,https://twitter.com/dauzzainal/status/1559784492499619845,dauzzainal,Twitter for iPhone,Kuala Lumpur City,"@helpmeunifi @rashid_hamdann Alhamdullillah saya dah bertukar ke maxis,tiada lagi masalah line dan internet slow,segala kesulitan yang diberi unifi sangatlah dikesali sampai bila2"
12,2022-08-04 14:22:03+00:00,https://twitter.com/shafryana96/status/1555197375270252546,shafryana96,Twitter for iPhone,"Kota Kinabalu, Sabah","@Maxis lasttt kau buat hal , mmg ak tukar pigi celcom balik2 tiada line palinng lastt !!"
13,2022-07-26 23:04:22+00:00,https://twitter.com/AhmadEym/status/1552067331974889472,AhmadEym,Twitter for iPhone,,@HotlinkRED salam &amp; selamat pagi. Saya nk report di kawasan saya di Felda Bukit Kepayang Bera Pahang  tiada line maxis sejak malam semalam lagi. Mohon maxis segera perbaiki sebab hari ni saya ada exam.
14,2022-07-20 01:35:55+00:00,https://twitter.com/natsume142/status/1549568753809047552,natsume142,Twitter for iPhone,"Selangor, Malaysia","@unitymy19 Zaman saya duduk sana tahun 2013 gitu.. line tak power cm sekarang. Saya guna 2 telco, maxis and celcom.. dedua slow, complaint pon tiada improvement. Nak buat assignment pergi library. Jln area depan laut, seram.. kalau bukan nmpk hantu, kena kejar babi atau monyet"
15,2022-07-09 07:58:54+00:00,https://twitter.com/Misz_Liyaaa/status/1545678867918372864,Misz_Liyaaa,Twitter for iPhone,Kudat Sabah,Hari ni ja 3 kali sdh mati karan sini ni. Td okay lagi masih ada line Digi. Skrg tiada line sdh. Nasib Maxis masih ada 1 bar.
16,2022-07-09 02:35:14+00:00,https://twitter.com/RahyzSuadriaf/status/1545597415948185601,RahyzSuadriaf,Twitter for Android,Sandakan,"@digitelco @Maxis tiada line kawasan batu putih,batu 7,sandakan, sabah sejak jam7pagi..ada masalah ka ni"
17,2022-06-22 03:05:53+00:00,https://twitter.com/safuan_wanhc/status/1539444536795361280,safuan_wanhc,Twitter for iPhone,bukit beruntung,@Maxis Line Maxis di bukit beruntung tiada liputan dari pagi tadi
18,2022-06-18 11:50:29+00:00,https://twitter.com/kamarularnizam/status/1538127005245329409,kamarularnizam,Twitter for Android,"Tambunan, Sabah","@PiduyyYuhuu Sure will follback, yes betul tiada line sini (digi, celcom, maxis, etx). Bergantung dengan wifi sekolah saja (wifi tembak satelit). Speed tersangat slow, kadang hantar msg wssp pun xdapat 🥲"
19,2022-06-16 06:11:26+00:00,https://twitter.com/rinnaiy/status/1537316905752530944,rinnaiy,Twitter for iPhone,Borneo - Malaysia,Turuk betul line coverage sini. Maxis digi yes tiada lineeeee
20,2022-06-15 07:15:35+00:00,https://twitter.com/AwatifWardina/status/1536970658235969537,AwatifWardina,Twitter for Android,,@MaxisListens @nfshanuar_ Terima kasih atas keprihatinan tp buat masa sekarang sy tiada masalah dgn line maxis sy 🙏
21,2022-06-08 11:12:28+00:00,https://twitter.com/xsadazx/status/1534493560355328001,xsadazx,Twitter for Android,Malaysia,"@MaxisListens maxis area semporna, da 1 hari tiada line ni. 😡😡😡😡"
22,2022-05-27 03:53:02+00:00,https://twitter.com/Ajwad_Shamin/status/1530034318483271680,Ajwad_Shamin,Twitter for iPhone,Celah K,@qilahk So far pakai Maxis Mmg ok sangat line. Mana mana pergi Semua ok. Tiada masalah pasal line Cuma mahal lah. Seratus lebih. Sebab pergi keje kadang masuk ceruk2 tu yang payah gak tu. Tapi boleh consider Sebab Murah tu lah.
23,2022-05-25 02:32:17+00:00,https://twitter.com/Hayatifakhry/status/1529289220329979904,Hayatifakhry,Twitter for iPhone,Kuala Lumpur Federal Territory,Dah setahun guna broadband ni. Mmg hari2 tiada line. Nak buat kerja pun tak lepas sampaikan terpaksa kami beli data sendiri. Asalnya kami nak Maxis Fibre tapi staf kata tak ada port kawasan kami. Tiap bulan bayar RM146.30 tapi lembab. Cukup bulan ni nak terminate! @Maxis https://t.co/9tao9eHS24
24,2022-05-18 03:32:07+00:00,https://twitter.com/farAway5529/status/1526767560683036672,farAway5529,Twitter for Android,,Tolong ambil tindakan secepat mungkin @Maxis @HotlinkRED @MaxisListens masalah internet di kawasan saya. Dah 2 hari tiada rangkaian 4G. Line pon semakin lama semakin slow.
25,2022-05-10 02:51:28+00:00,https://twitter.com/aididAqli/status/1523858230358966272,aididAqli,Twitter for iPhone,,"@HotlinkRED salam, dh dua minggu line hotlink/maxis tiada di kawasan saya ni.  Kawasan SK Selanjan, Sri Aman Sarawak"
26,2022-05-06 02:22:05+00:00,https://twitter.com/fredrckjggojgie/status/1522401283604643842,fredrckjggojgie,Twitter for iPhone,Land of Hornbill ,pinjam laptop kakak utk tonton episod akhir Moon Knight. setakat ni line Maxis tidak mengecewakan. hotspot tiada masalah.
27,2022-05-03 10:38:17+00:00,https://twitter.com/schizoBS/status/1521438994558783488,schizoBS,Twitter for iPhone,Malaysia,"Nk guna MAXIS zerolution pon, masalah line tiada langsung kawasan ni. Kalau x lama dh aku tukar ke telco lain. Tukar ke celcom la dulu dalam masa terdekat ni. Kebetulan semua family ada ni, kena pergi direct di mana2 branch mereka utk settle"
28,2022-04-28 01:05:03+00:00,https://twitter.com/khanfariess/status/1519482794300538881,khanfariess,Twitter for iPhone,"Birmingham, England","@hakinatasha maxis &amp; line problem , berpisah tiada"
29,2022-04-26 07:28:09+00:00,https://twitter.com/thefaizal_/status/1518854430795345920,thefaizal_,Twitter for iPhone,,"@Maxis @MaxisListens dah tanya semalam katanya servis ok jer tiada gangguan, hari ni nampak post nie kat fb, nak tanya org kota gelanggi, maxis ada line ke tak kat sana? https://t.co/LWm3qqent8"
30,2022-04-18 14:17:15+00:00,https://twitter.com/azliamri/status/1516058279646228489,azliamri,Twitter for Android,Ipoh perak,"@Maxis area batu pahat line internet maxis tiada liputan sejak dari petang tadi,"
31,2022-04-15 16:30:43+00:00,https://twitter.com/wiemsiv/status/1515004705751334915,wiemsiv,Twitter for Android,i'm a astrophile,"hujan je line takde ea @MaxisListens @Maxis. @HotlinkRED 
ke tempat aku je kena? .dah macam astro mula2 naik dulu .asal hujan tiada siaran"
32,2022-04-04 13:07:19+00:00,https://twitter.com/laNaufal89/status/1510967250840616962,laNaufal89,Twitter for Android,Kuala Lumpur,Pergh seharian tiada line telipon area bandar sungai buaya...maxis maxis...
33,2022-03-23 15:19:38+00:00,https://twitter.com/TopaQSong/status/1506651893703258117,TopaQSong,Twitter for Android,Somewhere on E.A.R.T.H,aku xtau la aku sorang ja ka atau semua kena.. Line Maxis dari pagi td TIADA.. Call terus ended.. TIADA ah.. Bukan E ka G ka.. TIADA.. Tukarla kalau bgini.. Waduhek
34,2022-03-09 14:45:25+00:00,https://twitter.com/syaiful_rex/status/1501569853085609992,syaiful_rex,Twitter for Android,Makkah Al Mukarrama,"Butuh digi
Butuh celcom
Sama dgn maxis
Kadang E kadang Roaming
Kadang semua tiada

Kadang kadang tiada line
Tiada line kadang²

Kadang² tiada 4g
Semua tiada kadang²https://t.co/wTYIVWFCFy"
35,2022-01-29 07:22:04+00:00,https://twitter.com/habeeb_zabidi/status/1487325155336413184,habeeb_zabidi,Twitter for iPhone,,Bengang betul la . Time aku tgh bnyak kerja call ni la kau buat hal @Maxis . 3 jam dah tiada line ni .
36,2022-01-28 03:17:16+00:00,https://twitter.com/ibaneszz9/status/1486901158442463239,ibaneszz9,Twitter for Android,"Seremban, Negeri Sembilan",@Maxis knapa line sy tiada
37,2021-12-29 10:02:11+00:00,https://twitter.com/GloryJane07/status/1476131423727751168,GloryJane07,Twitter for iPhone,Kota Belud,Kenapa line maxis di tengilan ni🥲 mau dua hari tiada. Di kg sa ja ka ni🥺
38,2021-12-14 14:51:47+00:00,https://twitter.com/kamekmiji/status/1470768485349433352,kamekmiji,Twitter for iPhone,"Kuala Lumpur,Malaysia",@Maxis line 1 bar jer and suddenly tiada sambungan internet. U guys nk bangkrap dah ke? https://t.co/ja0TZs2ayk
39,2021-12-14 02:45:15+00:00,https://twitter.com/runningnury/status/1470585647555432452,runningnury,Twitter for iPhone,,"babi line celcom, maxis, digi, tunetalk, yes SEMUA TIADA. UNIFI JA JALAN."
40,2021-12-12 05:51:47+00:00,https://twitter.com/ntoinettejustin/status/1469907817771384833,ntoinettejustin,Twitter for iPhone,,Kasian org inanam tiada line maxis 🤣
41,2021-11-24 01:00:29+00:00,https://twitter.com/farisafiq98/status/1463311526006124547,farisafiq98,Twitter for Android,earth,"Day 2 tiada line??
 @MaxisListens @Maxis"
42,2021-11-15 04:01:00+00:00,https://twitter.com/Juju_surihati/status/1460095463076470785,Juju_surihati,Twitter for iPhone,,@khairulaming Aku dgn Maxis dah lebih dr 18thn line mcm ****mak nak cut line punya la ssh mcm2 berhari2 bg alasan itu ini skrg happy sbb dah tiada lagi Maxis in my line
43,2021-11-11 11:40:18+00:00,https://twitter.com/MrHakeem20/status/1458761501032861697,MrHakeem20,Twitter for iPhone,"Teratak Aduka, kuala selangor","@MaxisListens kenapa line maxis sejak akhir ni selalu ada masalah, tadi tghari kawasan bukit rotan , Kuala Selangor tiada line zero…. Saya ni pengunna tegar line maxis sudah lama, kalau maxis coverage down…. Sy pun down sekali….. sila perbaiki service coverage"
44,2021-11-10 14:28:59+00:00,https://twitter.com/tukul66/status/1458441561566375936,tukul66,Twitter for Android,somewhere at a kampong area,@AnnuarMusa Radius 10km dari KLCC masih tiada line maxis utk rumah.. 🤣🤣🤣
45,2021-11-08 10:47:35+00:00,https://twitter.com/GreysonAmanda/status/1457661067539017730,GreysonAmanda,Twitter for Android,,"@khairulaming @MaxisListens @Maxis maxis please see this. My area, kalau tiada electricity trus tiada line like what? Please fix this"
46,2021-11-08 09:16:26+00:00,https://twitter.com/Muizz331/status/1457638128382926848,Muizz331,Twitter for iPhone,Malaysia,"Maxis - cekik darah.line kejap ok kejap hmm
Umobile - mula mula pakai je laju and puas hati. but lama lama whatsapp pun connecting,
Move to Digi - Kt rumah Ok, masuk KL aiyo duduk dalam building hanya tuhan yg tahu. 
Jadinya tiada yg layak dipuji ye anak anak."
47,2021-11-08 09:12:10+00:00,https://twitter.com/YaiAmran/status/1457637058457964546,YaiAmran,Twitter Web App,"Kuala Lumpur, Malaysia","asyik2 aku je DM kau, cer maxis pulak DM aku..ak ni dh pernah DM korg before ni berjuta kali pasal line bodoh maxis ni! xpyah nak suruh ak DM DM lgi, tiada perubahan pun! menyakitkan hati ada lah...ayh ak stay situ since 1989.. maxis tetap siput! TETAP SIPUT! siput lagi laju.."
48,2021-11-08 08:56:32+00:00,https://twitter.com/YaiAmran/status/1457633124045582339,YaiAmran,Twitter Web App,"Kuala Lumpur, Malaysia","@MaxisListens asyik2 aku je DM kau, cer maxis pulak DM aku..ak ni dh pernah DM korg before ni berjuta kali pasal line bodoh maxis ni! xpyah nak suruh ak DM DM lgi, tiada perubahan pun! menyakitkan hati ada lah...ayh ak stay situ since 1989.. maxis tetap siput! TETAP SIPUT! siput lagi laju.."
49,2021-11-08 08:39:56+00:00,https://twitter.com/Yolo921204/status/1457628944371372032,Yolo921204,Twitter for Android,,"@tatapurplesyou_ I dulu guna Maxis package berharga RM98 sebulan, selalu tiada line. Sekarang saya guna Tunetalk RM48 unlimited, l rasa lagi laju. Selain itu, bapa saya juga guna celcom RM35, dia cakap so far so good, better than the Streamxy WiFi di rumah😂"
50,2021-11-05 15:40:40+00:00,https://twitter.com/Fatynfayruz98/status/1456647660077666307,Fatynfayruz98,Twitter for Android,"Rawang, Selangor",Maxis @MaxisListens ada masalah line ke  di area semenyih ni? Sekarang line saya takde langsung ini dari ptg tadi tiada. https://t.co/kBnqoj9fqI
51,2021-11-05 11:07:48+00:00,https://twitter.com/pipaaaaaais/status/1456578993432502282,pipaaaaaais,Twitter for iPhone,Kota Kinabalu,Budu2 ba line maxis ni pdhal tiada line kena ckp off telefon🥲🥲
52,2021-11-02 07:04:00+00:00,https://twitter.com/Rawraaaa_/status/1455430474981986306,Rawraaaa_,Twitter for Android,"Sabah, Malaysia",Maxis memang tiada line ka sekarang? Astaga
53,2021-10-28 06:22:43+00:00,https://twitter.com/havewiyah/status/1453608148317601797,havewiyah,Twitter for iPhone,,Digi ada msalah apa yah area sabah? 3 hari sda begini tiada line ndalama tukar la ni p @Maxis 😌 @digitelco
54,2021-10-25 11:28:31+00:00,https://twitter.com/myrsbelleza_/status/1452597939621138433,myrsbelleza_,Twitter for iPhone,"Kota Kinabalu, Sabah",Tiada lagi macam bodoh selain line wifi dgn maxis ni sama ja dua2
55,2021-10-19 00:46:22+00:00,https://twitter.com/afendiothman/status/1450262008301903875,afendiothman,Twitter for iPhone,Selangor ,Kenapa selalu kena tukar airplane mode bila maxis tiada line? Kerap sangat ni. Phone ke telco problem? https://t.co/TzfnByp2PA
56,2021-10-18 05:34:47+00:00,https://twitter.com/namronjr94/status/1449972206952321024,namronjr94,Twitter for Android,"Sungai Besar,Selangor","Maxis babi dan problem brpisah tiada, @MaxisListens kau dh knp babi memanjang line xde 4G tapi xleh refresh lgsung dh on off pn sama je, @McmcReact tolong do something ,"
57,2021-10-14 04:47:09+00:00,https://twitter.com/lenalanaaz/status/1448510666399092742,lenalanaaz,Twitter for iPhone,BKI,"Why the becoz Maxis, Digi tiada line? Nokuroooo"
58,2021-10-11 06:16:23+00:00,https://twitter.com/Zam_Chiko87/status/1447445956891328515,Zam_Chiko87,Twitter for Android,,"@AnnuarMusa Tmpt sya ni..dh 5thun asyik report pasal line @Maxis @MaxisListens ..line internet slow..perumahan makin naik,penduduk makin bertambah..bila report,jwpn yg diberi tiada penambahbaikkan buat masa skrg.."
59,2021-10-03 01:58:22+00:00,https://twitter.com/Iqbalsheikhali/status/1444481923074592775,Iqbalsheikhali,Twitter for iPhone,Daniesya❤️,"@MaxisListens Salam kawasan rumah saya sering tiada line,boleh bantu? saya ada DM maxis."
60,2021-10-01 06:53:22+00:00,https://twitter.com/myrsbelleza_/status/1443831387270762498,myrsbelleza_,Twitter for iPhone,"Kota Kinabalu, Sabah",Bodohnyaaaaa line maxis dgn wifi ni sama ja dua2 bodoh bayar mahal2 tiap bulan sekali line selalu tiada
61,2021-09-29 11:52:40+00:00,https://twitter.com/shafryana96/status/1443181934503292931,shafryana96,Twitter for iPhone,"Kota Kinabalu, Sabah",Adoii tiada line maxis . Pasti disabar kilat @KKCity
62,2021-09-27 14:26:14+00:00,https://twitter.com/hafiz_leader/status/1442495801897336843,hafiz_leader,Twitter for iPhone,"Damansara, Selangor","@Maxis hello tolong saya, dekat area rumah saya sudah 2hari tiada line dan internet. rugi saya bayar kalau takde line ni. help me please urgent nk guna internet untuk kerja."
63,2021-09-27 12:01:30+00:00,https://twitter.com/Zam_Chiko87/status/1442459380612431890,Zam_Chiko87,Twitter for Android,,"Mintak tolong la @Maxis @MaxisListens  keluhan rakyat ni pasal line slow..tiap2 bulan xpnh miss byr bil..bila call,alasan yg diberi,tiada naik taraf jaringan..area sni perumahan makin naik,penduduk makin bertambah..slow sgt line tu,mcm siput.."
64,2021-09-27 04:18:12+00:00,https://twitter.com/AlifiAlias/status/1442342786900979713,AlifiAlias,Twitter for Android,Rawang,"Kali ni call @Maxis @MaxisListens guna line 1800821123 pulak. Dah 7 minit setengah, masih tiada perunding perkhidmatan yg angkat telefon. Mcmana nk buat report line problem ye maxis? Call x dpt, twitter x respond. cc @McmcReact  @MCMC_RASMI"
65,2021-09-18 12:17:52+00:00,https://twitter.com/izriez/status/1439202007345090561,izriez,Twitter for Android,Kuala Lumpur City,"@MCMC_RASMI Hi MCMC, tolong stabilkan signal 4G Celcom, line sgt slow &amp; congest,juga luaskn liputan 4G LTE bg rangkaian telco Maxis &amp; Digi di kawasan luar bandar di Kedah. Bnyk kali aduan di buat tetapi tiada tindakan yg dibuat. Sila jalankan tanggungjawab"
66,2021-09-17 14:06:59+00:00,https://twitter.com/ijat95/status/1438867082511192069,ijat95,Twitter for iPhone,,"knpe line maxis teruk sgt ni,tiba2 mati tgh ckp, tiba2 kuar no yg anda dial tiada dlm perkhidmatan, internet tiba2 no service  @Maxis ,"
67,2021-09-17 11:05:13+00:00,https://twitter.com/Rshadsp/status/1438821335778529288,Rshadsp,Twitter for Android,,"Best la Maxis ni. Best telco in Malaysia.

Kalau nak berhenti kerja, alami kesusahan, malah taknak diganggu bini pertama sementara anda berjimba, langganilah line dari Maxis.

Tiada gangguan, tiada connection, data lembab nak mampus.

Maxis, your number 1 disappointment."
68,2021-09-07 06:41:15+00:00,https://twitter.com/aaimisuhaimi/status/1435131030327857157,aaimisuhaimi,Twitter for iPhone,landbelowthewind,"Setelah berperang beberapa jam tiada karan, line maxis pun macam hmmmmm. Stress ako"
69,2021-09-05 14:56:12+00:00,https://twitter.com/nanuttt__/status/1434530811596869645,nanuttt__,Twitter for iPhone,,tiada yg lebih gampang selain drpd line internet maxis waktu hujan
70,2021-09-05 02:26:59+00:00,https://twitter.com/emceejason/status/1434342265049157633,emceejason,Twitter for Android,"Kota Kinabalu, Sabah (BKI)","@DecipherBKI @KKCity City area, Digi and Celcom territory. Mana yg tiada line Digi dan Celcom, biasanya ada Maxis 🤣 if you're hanging around more in urban areas, definitely go for 1. Digi 2. Celcom

I'm using both Digi and Celcom.. wife is using Maxis.."
71,2021-09-04 11:48:24+00:00,https://twitter.com/sljgn/status/1434121161806209030,sljgn,Twitter for iPhone,Stuck in trauma 노래나 부를래겨우 뱉어내는,Urm.. maxis tiada line ka?😒
72,2021-08-19 07:40:44+00:00,https://twitter.com/mraaj89/status/1428260629178060802,mraaj89,Twitter for iPhone,,@MaxisListens @sjhidemewell Maxis auto reply…guna Whatsapp..guna line internet rumah complain masalah tiada line telefon..kata hantar kod dekat sms.. tapi line tada macam mana boleh dapat kod… orang mana bangunkan sistem…
73,2021-08-11 17:48:00+00:00,https://twitter.com/dannyleonglk/status/1425514351004323842,dannyleonglk,Twitter Web App,,@MaxisListens kalau tidak bayar payment kenapa maxis potong line &amp; sms pun tak dapat ? Macam tu online banking tak dapat Tac.... Bad service tiada otak bodoh.... 😡😡
74,2021-08-03 08:35:56+00:00,https://twitter.com/melanaukian/status/1422476313445638144,melanaukian,Twitter for Android,,@MaxisListens line maxis kwasan saya lngsung tiada jika sya brada di dlam rumah... Boleh jlaskan knapa???
75,2021-07-29 05:18:05+00:00,https://twitter.com/NoirCCCLIV/status/1420614584742912000,NoirCCCLIV,Twitter for Android,سلاغور، تانه ملايو,"dan kenapa bongok maxis prepaid ni tiada line langsung, sebab on vpn 24 jam ke"
76,2021-07-22 07:53:01+00:00,https://twitter.com/nazlomax/status/1418116861716090885,nazlomax,Twitter for iPhone,,"@MaxisListens hi maxis, mcm mana saya nak dapatkan no saya balik . sbb tiada service line ."
77,2021-07-03 14:31:12+00:00,https://twitter.com/f_syamsuddin/status/1411331695232487426,f_syamsuddin,Twitter for iPhone,Kuala Lumpur Federal Territory,Wait maxis mmg tiada unlimited data plan selain family plan for 4 lines ke??
78,2021-06-30 02:23:15+00:00,https://twitter.com/jovial_kipo/status/1410061338961846273,jovial_kipo,Twitter for Android,,"@MaxisListens Area Taman Nagapas, Papar, Sabah. Saya telah membuat aduan beberapa kali, namun tiada tindakan pembaikan yang diambil. Thanks to Maxis, anak saya selalu missed out PDPR sebab line internet selalu terganggu."
79,2021-06-24 15:23:37+00:00,https://twitter.com/cichaon/status/1408083396111212547,cichaon,Twitter for Android,Somewhere only i know..,Bila kau sedang main game line maxis kau hilang. Terima kasih maxis. Inilah yang saya harapkan. Tiada line sepanjang masa.
80,2021-06-17 06:35:49+00:00,https://twitter.com/PuteraKapak/status/1405413857779097600,PuteraKapak,Twitter for Android,,": @kpdnhep, servis @Maxis sangat teruk. Semasa sy melakukan pdpr, line WiFi hilang, walhal maxis kat Hp tiada masalah. Hal ini berlaku sejak bulan Mei setelah sy menolak tawaran maxis untuk upgrade servis dengan penambahan RM30 sebulan. Chat Live pun dah 24 minit tidak berjawab. https://t.co/YX7OUqZQ1N"
